Frame,Class,Color,Conf,x1,y1,x2,y2
3336,traffic light,Red,0.7525,689,355,729,441
3337,traffic light,Red,0.7532,689,355,729,441
3338,traffic light,Red,0.7495,689,355,729,441
3339,traffic light,Red,0.7484,689,355,729,441
3340,traffic light,Red,0.7498,689,355,729,441
3341,traffic light,Red,0.7412,689,355,729,441
3342,traffic light,Red,0.7426,689,355,729,441
3343,traffic light,Red,0.7409,688,356,729,441
3344,traffic light,Red,0.7442,688,356,729,441
3345,traffic light,Red,0.7393,688,356,729,441
3346,traffic light,Red,0.7436,688,356,729,441
3347,traffic light,Red,0.7488,688,356,729,441
3348,traffic light,Red,0.7330,688,356,729,441
3349,traffic light,Red,0.7198,688,355,729,441
3350,traffic light,Red,0.7143,688,356,729,441
3351,traffic light,Red,0.7126,688,356,729,441
3352,traffic light,Red,0.7091,689,356,729,441
3353,traffic light,Red,0.7141,688,356,729,441
3354,traffic light,Red,0.7087,689,356,729,441
3355,traffic light,Red,0.7119,689,356,729,441
3356,traffic light,Red,0.7037,689,356,729,440
3357,traffic light,Red,0.7054,689,356,729,440
3358,traffic light,Red,0.7006,689,356,729,440
3359,traffic light,Red,0.6992,689,356,729,440
3360,traffic light,Red,0.6981,689,356,729,440
3361,traffic light,Red,0.6944,689,356,729,440
3362,traffic light,Red,0.6913,689,356,729,441
3363,traffic light,Red,0.6919,689,356,729,440
3364,traffic light,Red,0.6972,689,356,729,440
3365,traffic light,Red,0.6943,689,356,729,441
3366,traffic light,Red,0.7002,689,356,729,441
3367,traffic light,Red,0.7055,688,356,729,441
3368,traffic light,Red,0.7025,689,356,729,441
3369,traffic light,Red,0.7058,688,356,729,441
3370,traffic light,Red,0.7095,689,357,729,441
3371,traffic light,Red,0.7054,689,357,729,441
3372,traffic light,Red,0.6939,689,357,729,441
3373,traffic light,Red,0.6996,689,357,729,441
3374,traffic light,Red,0.7110,688,357,729,441
3375,traffic light,Red,0.7083,688,357,729,441
3376,traffic light,Red,0.7082,688,357,730,441
3377,traffic light,Red,0.7230,688,357,729,441
3378,traffic light,Red,0.7222,688,357,729,441
3379,traffic light,Red,0.7247,688,357,729,441
3380,traffic light,Red,0.7157,688,357,730,441
3381,traffic light,Red,0.7242,688,357,730,441
3382,traffic light,Red,0.7387,688,357,730,441
3383,traffic light,Red,0.7368,688,357,730,441
3384,traffic light,Red,0.7105,688,357,730,441
3385,traffic light,Red,0.7125,688,357,730,442
3386,traffic light,Red,0.6972,688,357,730,442
3387,traffic light,Red,0.6933,688,357,730,442
3388,traffic light,Red,0.7092,688,357,730,442
3389,traffic light,Red,0.7134,688,357,730,442
3390,traffic light,Red,0.7228,688,357,730,441
3391,traffic light,Red,0.7186,688,357,730,441
3392,traffic light,Red,0.7214,688,357,730,441
3393,traffic light,Red,0.7221,688,357,730,441
3394,traffic light,Red,0.7330,688,357,730,441
3395,traffic light,Red,0.7429,688,357,730,441
3396,traffic light,Red,0.7327,688,357,730,441
3397,traffic light,Red,0.7226,688,357,730,441
3398,traffic light,Red,0.7188,688,357,730,441
3399,traffic light,Red,0.7094,688,357,730,441
3400,traffic light,Red,0.7315,688,357,730,441
3401,traffic light,Red,0.7394,688,357,729,441
3402,traffic light,Red,0.7367,688,357,729,441
3403,traffic light,Red,0.7234,688,357,730,441
3404,traffic light,Red,0.7201,688,357,730,441
3405,traffic light,Red,0.7265,688,357,730,441
3406,traffic light,Red,0.7318,688,357,730,441
3407,traffic light,Red,0.7374,688,357,730,441
3408,traffic light,Red,0.7008,688,357,730,441
3409,traffic light,Red,0.7037,688,357,730,441
3410,traffic light,Red,0.7067,688,357,730,441
3411,traffic light,Red,0.7145,688,357,730,441
3412,traffic light,Red,0.7174,688,357,730,441
3413,traffic light,Red,0.7163,688,358,730,441
3414,traffic light,Red,0.7089,688,358,730,441
3415,traffic light,Red,0.7074,688,358,730,441
3416,traffic light,Red,0.7037,688,358,730,441
3417,traffic light,Red,0.7062,688,358,730,441
3418,traffic light,Red,0.7071,688,358,730,441
3419,traffic light,Red,0.7079,688,358,730,441
3420,traffic light,Red,0.7080,688,358,730,441
3421,traffic light,Red,0.7067,688,358,730,441
3422,traffic light,Red,0.7094,688,358,730,441
3423,traffic light,Red,0.7040,688,358,730,441
3424,traffic light,Red,0.6281,688,357,730,441
3425,traffic light,Red,0.6196,688,357,730,441
3426,traffic light,Red,0.6332,688,357,730,442
3427,traffic light,Red,0.6251,688,357,730,441
3428,traffic light,Red,0.6199,688,357,730,441
3429,traffic light,Red,0.6209,688,357,730,441
3430,traffic light,Red,0.5993,688,357,730,441
3431,traffic light,Red,0.6067,688,357,730,441
3432,traffic light,Red,0.6142,688,357,730,441
3433,traffic light,Red,0.6173,688,357,730,441
3434,traffic light,Red,0.6053,688,357,730,441
3435,traffic light,Red,0.6210,688,357,730,441
3436,traffic light,Red,0.6167,688,357,730,441
3437,traffic light,Red,0.6136,688,357,730,441
3438,traffic light,Red,0.6274,688,357,730,441
3439,traffic light,Red,0.6212,688,357,730,441
3440,traffic light,Red,0.6082,688,357,730,441
3441,traffic light,Red,0.6077,688,357,730,441
3442,traffic light,Red,0.6052,688,357,730,441
3443,traffic light,Red,0.6115,688,357,730,441
3444,traffic light,Red,0.6235,688,357,730,441
3445,traffic light,Red,0.6435,688,357,730,441
3446,traffic light,Red,0.6361,688,357,730,441
3447,traffic light,Red,0.6475,688,357,730,441
3448,traffic light,Red,0.6531,688,357,730,441
3449,traffic light,Red,0.6527,688,357,730,441
3450,traffic light,Red,0.6629,688,357,730,441
3451,traffic light,Red,0.6426,688,357,730,441
3452,traffic light,Red,0.6329,688,357,730,441
3453,traffic light,Red,0.6281,688,357,730,441
3454,traffic light,Red,0.6316,688,357,730,442
3455,traffic light,Red,0.6404,688,357,730,442
3456,traffic light,Red,0.6297,688,357,730,442
3457,traffic light,Red,0.6418,688,357,730,442
3458,traffic light,Red,0.6341,688,357,730,442
3459,traffic light,Red,0.6380,688,357,730,442
3460,traffic light,Red,0.6353,688,357,730,442
3461,traffic light,Red,0.6375,688,357,730,442
3462,traffic light,Red,0.6321,688,357,730,442
3463,traffic light,Red,0.6320,688,357,730,441
3464,traffic light,Red,0.6461,688,357,730,441
3465,traffic light,Red,0.6387,688,356,730,441
3466,traffic light,Red,0.7261,688,357,730,441
3467,traffic light,Red,0.7140,688,357,730,441
3468,traffic light,Red,0.7239,688,357,730,441
3469,traffic light,Red,0.7193,688,357,730,441
3470,traffic light,Red,0.7189,688,357,730,441
3471,traffic light,Red,0.7068,688,357,730,441
3472,traffic light,Red,0.7000,688,357,730,441
3473,traffic light,Red,0.7000,688,357,730,441
3474,traffic light,Red,0.7510,688,356,729,441
3475,traffic light,Red,0.7430,688,356,729,441
3476,traffic light,Red,0.7453,688,356,729,441
3477,traffic light,Red,0.7455,688,356,729,441
3478,traffic light,Red,0.7529,688,356,729,441
3479,traffic light,Red,0.7515,688,356,729,441
3480,traffic light,Red,0.7528,688,356,730,441
3481,traffic light,Red,0.7549,688,356,729,441
3482,traffic light,Red,0.7649,688,356,730,441
3483,traffic light,Red,0.7730,688,356,729,441
3484,traffic light,Red,0.7779,688,356,730,441
3485,traffic light,Red,0.7801,688,356,730,441
3486,traffic light,Red,0.7811,688,356,730,441
3487,traffic light,Red,0.7676,688,356,730,441
3488,traffic light,Red,0.7739,688,356,730,441
3489,traffic light,Red,0.7807,688,356,730,441
3490,traffic light,Red,0.7594,688,357,730,441
3491,traffic light,Red,0.7553,688,357,730,441
3492,traffic light,Red,0.7511,688,357,730,441
3493,traffic light,Red,0.7528,688,357,730,441
3494,traffic light,Red,0.7434,688,357,730,441
3495,traffic light,Red,0.7531,688,357,730,440
3496,traffic light,Red,0.7501,688,357,729,440
3497,traffic light,Red,0.7651,688,357,729,440
3498,traffic light,Red,0.7617,688,357,729,440
3499,traffic light,Red,0.7541,688,357,729,440
3500,traffic light,Red,0.7490,688,358,729,440
3501,traffic light,Red,0.7489,688,358,729,440
3502,traffic light,Red,0.7463,687,358,730,440
3503,traffic light,Red,0.7481,688,358,730,440
3504,traffic light,Red,0.7521,688,358,730,440
3505,traffic light,Red,0.7632,688,358,729,440
3506,traffic light,Red,0.7703,688,358,729,440
3507,traffic light,Red,0.7752,688,358,729,440
3508,traffic light,Red,0.7721,688,358,729,440
3509,traffic light,Red,0.7755,688,357,729,440
3510,traffic light,Red,0.7736,688,357,729,440
3511,traffic light,Red,0.7730,687,357,729,440
3512,traffic light,Red,0.7680,687,357,729,440
3513,traffic light,Red,0.7698,687,358,729,440
3514,traffic light,Red,0.7805,688,358,729,440
3515,traffic light,Red,0.7804,688,358,729,440
3516,traffic light,Red,0.7636,688,357,729,440
3517,traffic light,Red,0.7601,687,357,729,440
3518,traffic light,Red,0.7692,687,357,729,440
3519,traffic light,Red,0.7733,687,357,729,440
3520,traffic light,Red,0.7702,687,357,729,440
3521,traffic light,Red,0.7673,688,357,729,440
3522,traffic light,Red,0.7642,688,357,729,440
3523,traffic light,Red,0.7708,688,357,729,440
3524,traffic light,Red,0.7657,688,357,729,440
3525,traffic light,Red,0.7636,687,357,729,440
3526,traffic light,Red,0.7620,687,357,729,440
3527,traffic light,Red,0.7623,687,357,729,440
3528,traffic light,Red,0.7562,688,357,729,440
3529,traffic light,Red,0.7559,688,357,729,440
3530,traffic light,Red,0.7575,688,357,730,440
3531,traffic light,Red,0.7503,688,357,730,440
3532,traffic light,Red,0.7492,688,357,730,440
3533,traffic light,Red,0.7654,688,357,730,440
3534,traffic light,Red,0.7589,688,357,730,440
3535,traffic light,Red,0.7649,687,357,730,440
3536,traffic light,Red,0.7602,687,357,730,440
3537,traffic light,Red,0.7590,687,357,730,440
3538,traffic light,Red,0.7620,688,357,730,440
3539,traffic light,Red,0.7640,687,357,730,440
3540,traffic light,Red,0.7706,688,357,730,440
3541,traffic light,Red,0.7728,688,357,730,441
3542,traffic light,Red,0.7681,688,357,730,441
3543,traffic light,Red,0.7712,688,357,730,441
3544,traffic light,Red,0.7741,688,357,730,440
3545,traffic light,Red,0.7685,688,357,730,441
3546,traffic light,Red,0.7718,688,357,730,441
3547,traffic light,Red,0.7675,688,358,730,441
3548,traffic light,Red,0.7674,688,358,730,441
3549,traffic light,Red,0.7562,688,358,730,441
3550,traffic light,Red,0.7569,688,358,730,441
3551,traffic light,Red,0.7378,688,358,730,441
3552,traffic light,Red,0.7305,688,358,730,441
3553,traffic light,Red,0.7176,688,357,730,441
3554,traffic light,Red,0.7099,688,357,730,441
3555,traffic light,Red,0.7182,688,357,730,441
3556,traffic light,Red,0.7156,688,357,730,441
3557,traffic light,Red,0.7326,688,358,730,441
3558,traffic light,Red,0.7469,688,357,730,441
3559,traffic light,Red,0.7430,688,358,730,441
3560,traffic light,Red,0.7359,688,358,730,441
3561,traffic light,Red,0.7447,688,358,730,441
3562,traffic light,Red,0.7415,688,358,730,441
3563,traffic light,Red,0.7445,688,358,730,441
3564,traffic light,Red,0.7389,688,358,730,441
3565,traffic light,Red,0.7320,688,358,730,441
3566,traffic light,Red,0.7314,688,358,730,441
3567,traffic light,Red,0.7160,688,358,730,441
3568,traffic light,Red,0.6974,688,358,730,441
3569,traffic light,Red,0.6866,688,358,730,441
3570,traffic light,Red,0.6821,688,358,730,441
3571,traffic light,Red,0.6959,688,358,730,441
3572,traffic light,Red,0.6916,688,358,730,441
3573,traffic light,Red,0.6940,688,358,730,441
3574,traffic light,Red,0.6705,689,357,730,441
3575,traffic light,Red,0.6720,689,357,730,441
3576,traffic light,Red,0.6581,689,357,730,441
3577,traffic light,Red,0.6566,689,357,730,441
3578,traffic light,Red,0.6716,689,357,730,441
3579,traffic light,Red,0.6828,689,357,730,441
3580,traffic light,Red,0.6912,689,357,730,441
3581,traffic light,Red,0.6974,689,357,730,441
3582,traffic light,Red,0.7137,689,357,730,441
3583,traffic light,Red,0.7052,689,357,730,441
3584,traffic light,Red,0.7205,689,357,730,441
3585,traffic light,Red,0.7254,689,357,730,441
3586,traffic light,Red,0.7289,689,356,730,441
3587,traffic light,Red,0.7316,689,356,730,441
3588,traffic light,Red,0.7175,689,356,730,441
3589,traffic light,Red,0.6961,689,357,730,441
3590,traffic light,Red,0.7111,689,356,730,441
3591,traffic light,Red,0.6926,689,357,730,441
3592,traffic light,Red,0.6890,689,356,730,441
3593,traffic light,Red,0.6990,689,357,730,441
3594,traffic light,Red,0.7037,689,357,730,441
3595,traffic light,Red,0.7089,689,357,730,441
3596,traffic light,Red,0.7013,689,357,730,441
3597,traffic light,Red,0.7006,689,356,730,441
3598,traffic light,Red,0.6995,689,356,730,441
3599,traffic light,Red,0.6890,689,356,730,441
3600,traffic light,Red,0.6990,689,356,730,441
3601,traffic light,Red,0.6962,689,356,730,441
3602,traffic light,Red,0.7170,688,356,730,441
3603,traffic light,Red,0.7232,688,356,730,441
3604,traffic light,Red,0.7425,688,356,730,441
3605,traffic light,Red,0.7449,688,356,730,441
3606,traffic light,Red,0.7424,688,356,730,441
3607,traffic light,Red,0.7339,688,356,730,441
3608,traffic light,Red,0.7362,688,356,730,441
3609,traffic light,Red,0.7442,688,356,730,441
3610,traffic light,Red,0.7363,688,356,730,441
3611,traffic light,Red,0.7314,688,356,730,441
3612,traffic light,Red,0.7299,688,356,730,441
3613,traffic light,Red,0.7333,688,356,730,441
3614,traffic light,Red,0.7415,688,356,730,441
3615,traffic light,Red,0.7413,688,356,730,441
3616,traffic light,Red,0.7384,688,356,730,441
3617,traffic light,Red,0.7412,688,356,730,441
3618,traffic light,Red,0.7381,688,356,730,441
3619,traffic light,Red,0.7387,688,356,730,441
3620,traffic light,Red,0.7415,688,356,729,441
3621,traffic light,Red,0.7409,688,356,729,441
3622,traffic light,Red,0.7460,688,356,729,441
3623,traffic light,Red,0.7467,688,356,729,441
3624,traffic light,Red,0.7205,687,356,729,441
3625,traffic light,Red,0.7192,687,356,729,441
3626,traffic light,Red,0.7185,687,356,729,441
3627,traffic light,Red,0.7206,687,356,729,441
3628,traffic light,Red,0.7224,687,356,729,441
3629,traffic light,Red,0.7222,687,356,729,441
3630,traffic light,Red,0.7265,687,356,729,441
3631,traffic light,Red,0.7355,687,356,729,441
3632,traffic light,Red,0.7503,687,356,729,441
3633,traffic light,Red,0.7424,687,356,729,440
3634,traffic light,Red,0.7327,687,356,729,441
3635,traffic light,Red,0.7319,687,356,729,440
3636,traffic light,Red,0.7181,687,356,729,440
3637,traffic light,Red,0.7195,687,356,729,440
3638,traffic light,Red,0.7264,687,356,729,440
3639,traffic light,Red,0.7309,687,356,729,440
3640,traffic light,Red,0.7222,687,356,729,440
3641,traffic light,Red,0.7283,687,356,729,440
3642,traffic light,Red,0.7254,687,356,729,440
3643,traffic light,Red,0.7310,687,356,729,440
3644,traffic light,Red,0.7571,687,356,729,441
3645,traffic light,Red,0.7731,687,356,729,441
3646,traffic light,Red,0.7680,686,356,729,441
3647,traffic light,Red,0.7637,686,356,729,441
3648,traffic light,Red,0.7641,686,356,729,441
3649,traffic light,Red,0.7664,687,356,729,441
3650,traffic light,Red,0.7754,687,356,729,441
3651,traffic light,Red,0.7615,687,356,729,441
3652,traffic light,Red,0.7604,687,356,729,441
3653,traffic light,Red,0.7706,687,356,729,441
3654,traffic light,Red,0.7668,687,356,729,441
3655,traffic light,Red,0.7750,688,356,729,441
3656,traffic light,Red,0.7677,687,356,729,441
3657,traffic light,Red,0.7732,687,356,729,441
3658,traffic light,Red,0.7863,688,356,729,441
3659,traffic light,Red,0.7960,687,356,729,441
3660,traffic light,Red,0.7790,687,356,729,441
3661,traffic light,Red,0.7776,686,356,729,441
3662,traffic light,Red,0.7721,686,356,729,441
3663,traffic light,Red,0.7682,686,356,729,441
3664,traffic light,Red,0.7596,686,356,729,441
3665,traffic light,Red,0.7646,686,356,729,441
3666,traffic light,Red,0.7623,687,356,729,441
3667,traffic light,Red,0.7595,687,356,729,441
3668,traffic light,Red,0.7530,687,356,729,441
3669,traffic light,Red,0.7487,687,356,729,441
3670,traffic light,Red,0.7480,687,356,729,441
3671,traffic light,Red,0.7365,687,356,729,441
3672,traffic light,Red,0.7484,687,356,729,441
3673,traffic light,Red,0.7365,687,356,729,441
3674,traffic light,Red,0.7150,687,356,730,442
3675,traffic light,Red,0.7208,687,356,730,442
3676,traffic light,Red,0.7242,687,356,730,442
3677,traffic light,Red,0.7180,687,356,730,442
3678,traffic light,Red,0.7255,687,356,730,442
3679,traffic light,Red,0.7162,687,356,730,442
3680,traffic light,Red,0.7155,687,356,730,442
3681,traffic light,Red,0.7085,687,356,730,442
3682,traffic light,Red,0.7083,687,356,730,442
3683,traffic light,Red,0.7091,687,356,730,442
3684,traffic light,Red,0.7187,687,356,730,442
3685,traffic light,Red,0.7153,687,356,730,442
3686,traffic light,Red,0.7311,687,356,730,442
3687,traffic light,Red,0.7311,687,356,730,442
3688,traffic light,Red,0.7335,687,356,730,442
3689,traffic light,Red,0.7327,687,356,730,442
3690,traffic light,Red,0.7277,687,356,730,442
3691,traffic light,Red,0.7269,687,356,730,442
3692,traffic light,Red,0.7159,687,356,730,442
3693,traffic light,Red,0.7170,688,356,730,442
3694,traffic light,Red,0.7084,688,356,730,442
3695,traffic light,Red,0.7067,687,356,730,442
3696,traffic light,Red,0.7046,687,356,730,442
3697,traffic light,Red,0.7197,688,356,730,442
3698,traffic light,Red,0.7189,688,356,730,442
3699,traffic light,Red,0.7191,687,356,730,442
3700,traffic light,Red,0.7064,687,356,730,442
3701,traffic light,Red,0.7116,687,356,730,442
3702,traffic light,Red,0.7172,687,356,730,442
3703,traffic light,Red,0.7168,687,356,730,442
3704,traffic light,Red,0.7173,687,356,730,442
3705,traffic light,Red,0.7149,687,356,730,442
3706,traffic light,Red,0.7176,687,356,730,442
3707,traffic light,Red,0.7165,687,356,730,442
3708,traffic light,Red,0.7190,687,356,730,442
3709,traffic light,Red,0.7217,687,356,730,442
3710,traffic light,Red,0.7163,688,356,730,442
3711,traffic light,Red,0.7160,688,356,730,442
3712,traffic light,Red,0.7200,688,356,730,442
3713,traffic light,Red,0.7162,688,356,730,442
3714,traffic light,Red,0.7197,688,356,730,442
3715,traffic light,Red,0.7321,687,356,730,442
3716,traffic light,Red,0.7335,687,356,730,442
3717,traffic light,Red,0.7337,687,356,730,442
3718,traffic light,Red,0.7418,688,356,730,442
3719,traffic light,Red,0.7402,688,356,730,442
3720,traffic light,Red,0.7448,688,356,730,442
3721,traffic light,Red,0.7481,688,356,730,442
3722,traffic light,Red,0.7426,688,356,730,442
3723,traffic light,Red,0.7489,688,356,730,442
3724,traffic light,Red,0.7472,688,356,730,442
3725,traffic light,Red,0.7459,688,356,730,442
3726,traffic light,Red,0.7435,688,356,730,442
3727,traffic light,Red,0.7455,688,356,730,442
3728,traffic light,Red,0.7478,688,356,729,442
3729,traffic light,Red,0.7412,688,356,730,442
3730,traffic light,Red,0.7564,688,356,730,442
3731,traffic light,Red,0.7643,688,356,730,442
3732,traffic light,Red,0.7743,688,356,730,442
3733,traffic light,Red,0.7784,688,356,730,442
3734,traffic light,Red,0.7910,688,356,729,442
3735,traffic light,Red,0.7911,688,355,729,442
3736,traffic light,Red,0.7915,688,355,729,442
3737,traffic light,Red,0.7887,688,355,729,442
3738,traffic light,Red,0.7907,688,355,729,442
3739,traffic light,Red,0.7935,688,355,729,442
3740,traffic light,Red,0.7922,688,355,730,442
3741,traffic light,Red,0.7891,688,355,730,442
3742,traffic light,Red,0.7915,688,355,730,442
3743,traffic light,Red,0.7902,688,355,730,442
3744,traffic light,Red,0.7882,688,355,730,442
3745,traffic light,Red,0.7854,688,355,730,442
3746,traffic light,Red,0.7875,688,355,730,442
3747,traffic light,Red,0.7897,688,355,730,442
3748,traffic light,Red,0.7910,688,355,730,442
3749,traffic light,Red,0.7896,688,355,729,442
3750,traffic light,Red,0.7657,688,356,729,442
3751,traffic light,Red,0.7782,688,356,730,442
3752,traffic light,Red,0.7671,687,356,730,442
3753,traffic light,Red,0.7686,687,356,730,442
3754,traffic light,Red,0.7482,687,356,730,442
3755,traffic light,Red,0.7519,687,356,730,442
3756,traffic light,Red,0.7532,687,356,730,442
3757,traffic light,Red,0.7498,687,356,730,442
3758,traffic light,Red,0.7604,688,356,730,442
3759,traffic light,Red,0.7774,688,356,730,442
3760,traffic light,Red,0.7888,688,356,730,442
3761,traffic light,Red,0.7968,688,356,730,442
3762,traffic light,Red,0.8020,688,356,730,442
3763,traffic light,Red,0.7859,688,356,730,442
3764,traffic light,Red,0.7793,687,356,730,442
3765,traffic light,Red,0.7781,688,356,730,442
3766,traffic light,Red,0.7880,688,356,730,442
3767,traffic light,Red,0.7475,688,356,729,442
3768,traffic light,Red,0.7601,688,356,729,442
3769,traffic light,Red,0.7552,688,356,729,441
3770,traffic light,Red,0.7795,688,356,729,441
3771,traffic light,Red,0.7841,688,356,729,441
3772,traffic light,Red,0.7670,688,356,730,441
3773,traffic light,Red,0.7628,688,356,729,441
3774,traffic light,Red,0.7502,688,356,729,442
3775,traffic light,Red,0.7651,688,356,729,442
3776,traffic light,Red,0.7634,688,356,730,442
3777,traffic light,Red,0.7683,688,356,730,442
3778,traffic light,Red,0.7692,688,356,730,442
3779,traffic light,Red,0.7628,688,356,730,442
3780,traffic light,Red,0.7608,688,356,730,441
3781,traffic light,Red,0.7572,688,356,730,441
3782,traffic light,Red,0.7547,688,356,730,441
3783,traffic light,Red,0.7502,688,356,729,442
3784,traffic light,Red,0.7335,688,356,729,442
3785,traffic light,Red,0.7236,688,356,729,442
3786,traffic light,Red,0.7206,688,356,729,442
3787,traffic light,Red,0.7316,688,356,729,442
3788,traffic light,Red,0.7255,688,356,729,442
3789,traffic light,Red,0.7350,688,356,729,442
3790,traffic light,Red,0.7373,688,356,729,442
3791,traffic light,Red,0.7171,688,356,730,442
3792,traffic light,Red,0.7196,688,356,730,442
3793,traffic light,Red,0.7015,688,357,730,442
3794,traffic light,Red,0.6865,688,356,730,443
3795,traffic light,Red,0.6927,687,356,730,443
3796,traffic light,Red,0.7121,688,356,730,443
3797,traffic light,Red,0.6934,688,356,730,442
3798,traffic light,Red,0.7277,688,356,730,442
3799,traffic light,Red,0.7202,688,356,729,442
3800,traffic light,Red,0.7156,688,356,729,442
3801,traffic light,Red,0.7493,688,356,729,442
3802,traffic light,Red,0.7170,688,356,729,442
3803,traffic light,Red,0.7179,688,356,729,442
3804,traffic light,Red,0.6727,689,356,729,442
3805,traffic light,Red,0.6581,689,356,729,442
3806,traffic light,Red,0.6420,689,356,729,442
3807,traffic light,Red,0.6209,689,356,729,442
3808,traffic light,Red,0.6104,688,356,729,442
3809,traffic light,Red,0.6121,688,356,730,442
3810,traffic light,Red,0.6211,689,356,729,442
3811,traffic light,Red,0.6130,689,356,729,442
3812,traffic light,Red,0.6030,689,356,729,442
3813,traffic light,Red,0.5989,689,356,729,442
3814,traffic light,Red,0.6033,689,356,729,442
3815,traffic light,Red,0.6259,689,356,729,442
3816,traffic light,Red,0.6278,689,356,729,442
3817,traffic light,Red,0.6181,689,356,729,442
3818,traffic light,Red,0.6187,689,356,729,442
3819,traffic light,Red,0.6327,689,356,729,442
3820,traffic light,Red,0.6382,689,356,729,442
3821,traffic light,Red,0.6474,689,355,729,442
3822,traffic light,Red,0.6352,688,356,729,442
3823,traffic light,Red,0.6312,688,355,729,442
3824,traffic light,Red,0.6073,688,355,730,442
3825,traffic light,Red,0.6140,687,356,730,442
3826,traffic light,Red,0.6129,687,356,730,442
3827,traffic light,Red,0.5989,688,355,729,442
3828,traffic light,Red,0.6100,688,355,729,442
3829,traffic light,Red,0.6071,688,355,729,442
3830,traffic light,Red,0.5908,688,355,729,442
3831,traffic light,Red,0.5850,688,355,729,442
3832,traffic light,Red,0.5809,688,355,729,442
3833,traffic light,Red,0.5697,688,355,729,442
3834,traffic light,Red,0.5586,688,355,729,442
3835,traffic light,Red,0.5777,688,356,729,442
3836,traffic light,Red,0.5588,688,356,729,442
3837,traffic light,Red,0.5957,688,356,730,442
3838,traffic light,Red,0.5863,687,356,730,442
3839,traffic light,Red,0.6259,687,356,730,442
3840,traffic light,Red,0.6134,688,356,729,442
3841,traffic light,Red,0.6187,688,356,730,442
3842,traffic light,Red,0.5674,688,355,730,442
3843,traffic light,Red,0.6249,688,356,729,442
3844,traffic light,Red,0.5946,688,356,730,441
3845,traffic light,Red,0.6001,688,356,730,442
3846,traffic light,Red,0.5621,688,356,730,442
3847,traffic light,Red,0.5143,687,356,730,442
3848,traffic light,Red,0.5044,688,356,730,442
3849,traffic light,Red,0.4730,688,356,730,442
3850,traffic light,Red,0.4626,688,356,730,442
3851,traffic light,Red,0.4838,688,356,730,442
3852,traffic light,Red,0.4853,688,356,730,442
3853,traffic light,Red,0.5430,688,356,730,443
3854,traffic light,Red,0.5742,688,356,730,443
3855,traffic light,Red,0.5807,688,356,730,443
3856,traffic light,Red,0.5952,688,356,730,442
3857,traffic light,Red,0.6297,688,356,730,442
3858,traffic light,Red,0.6346,688,356,730,442
3859,traffic light,Red,0.6606,688,357,730,442
3860,traffic light,Red,0.6177,688,357,729,442
3861,traffic light,Red,0.6575,688,357,729,442
3862,traffic light,Red,0.6338,688,357,730,443
3863,traffic light,Red,0.6403,688,357,730,443
3864,traffic light,Red,0.6660,688,357,730,443
3865,traffic light,Red,0.6779,688,357,729,443
3866,traffic light,Red,0.6546,688,357,730,443
3867,traffic light,Red,0.6472,688,357,730,443
3868,traffic light,Red,0.6417,688,357,729,443
3869,traffic light,Red,0.6296,688,357,729,443
3870,traffic light,Red,0.6096,688,357,729,443
3871,traffic light,Red,0.5728,688,357,729,443
3872,traffic light,Red,0.5931,688,357,729,443
3873,traffic light,Red,0.6245,688,357,729,443
3874,traffic light,Red,0.5749,688,356,730,443
3875,traffic light,Red,0.5601,689,356,730,443
3876,traffic light,Red,0.5600,689,356,730,443
3877,traffic light,Red,0.5611,689,356,730,443
3878,traffic light,Red,0.5542,689,356,730,443
3879,traffic light,Red,0.5300,689,356,730,443
3880,traffic light,Red,0.5420,689,356,730,443
3881,traffic light,Red,0.5535,689,356,730,443
3882,traffic light,Red,0.5673,689,356,730,443
3883,traffic light,Red,0.5768,689,356,730,443
3884,traffic light,Red,0.5971,689,356,730,443
3885,traffic light,Red,0.6112,689,356,730,443
3886,traffic light,Red,0.6237,689,355,730,443
3887,traffic light,Red,0.6141,689,355,730,443
3888,traffic light,Red,0.5801,689,355,730,443
3889,traffic light,Red,0.5758,689,355,730,443
3890,traffic light,Red,0.6083,689,355,730,443
3891,traffic light,Red,0.6084,689,355,730,443
3892,traffic light,Red,0.6096,689,355,730,443
3893,traffic light,Red,0.6126,689,355,730,443
3894,traffic light,Red,0.6057,689,355,730,443
3895,traffic light,Red,0.5670,689,355,730,443
3896,traffic light,Red,0.5734,689,355,730,443
3897,traffic light,Red,0.5876,689,355,730,443
3898,traffic light,Red,0.5829,689,355,730,443
3899,traffic light,Red,0.5662,689,355,730,443
3900,traffic light,Red,0.5841,689,355,730,443
3901,traffic light,Red,0.6176,689,355,730,443
3902,traffic light,Red,0.6331,689,355,730,443
3903,traffic light,Red,0.6207,689,355,730,443
3904,traffic light,Red,0.6046,689,355,730,443
3905,traffic light,Red,0.6056,689,355,730,443
3906,traffic light,Red,0.6050,689,355,730,443
3907,traffic light,Red,0.6002,689,355,730,443
3908,traffic light,Red,0.6075,689,355,730,442
3909,traffic light,Red,0.5962,689,355,730,442
3910,traffic light,Red,0.6149,690,355,730,443
3911,traffic light,Red,0.6035,690,355,730,443
3912,traffic light,Red,0.6069,689,355,730,442
3913,traffic light,Red,0.6072,690,356,730,443
3914,traffic light,Red,0.6264,690,356,730,443
3915,traffic light,Red,0.6271,690,356,729,443
3916,traffic light,Red,0.6155,690,356,730,443
3917,traffic light,Red,0.6103,690,356,730,443
